id,State,Service Providers,Site Description,Star Rating,Website,
1823,TAS,Advanced Personnel Management,Huonville,4,https://apm.net.au/individuals/disability-employment-services,
1824,TAS,Advanced Personnel Management,Oatlands,3,https://apm.net.au/individuals/disability-employment-services,
1825,TAS,Epic Employment Service Inc,Hobart,3,,
1826,TAS,Epic Employment Service Inc,Sorell,3,,
1827,TAS,MAX Employment,Glenorchy,2,,
1828,TAS,MAX Employment,Rosny Park,3,,
1829,TAS,MAX Employment,Hobart,2,,
1830,TAS,MAX Employment,Bridgewater,2,,
1831,TAS,MAX Employment,Huonville,3,,
1832,TAS,MAX Employment,Oatlands,2,,
1833,TAS,MAX Employment,Swansea,2,,
1834,TAS,MAX Employment,Kettering,2,,
1835,TAS,MAX Employment,Bothwell,2,,
1836,TAS,MAX Employment,Triabunna,2,,
1837,TAS,MAX Employment,Richmond,2,,
1838,TAS,WISE Employment Ltd,Hobart,3,,
1839,TAS,WISE Employment Ltd,New Norfolk,3,,
1840,TAS,Advanced Personnel Management,Hobart,4,https://apm.net.au/individuals/disability-employment-services,
1841,TAS,Advanced Personnel Management,Rosny Park,5,https://apm.net.au/individuals/disability-employment-services,
1842,TAS,Advanced Personnel Management,Sorell,1,https://apm.net.au/individuals/disability-employment-services,
1843,TAS,Advanced Personnel Management,Glenorchy,3,https://apm.net.au/individuals/disability-employment-services,
1844,TAS,Advanced Personnel Management,Huonville,1,https://apm.net.au/individuals/disability-employment-services,
1845,TAS,Advanced Personnel Management,Kingston,1,https://apm.net.au/individuals/disability-employment-services,
1846,TAS,Advanced Personnel Management,Bridgewater,3,https://apm.net.au/individuals/disability-employment-services,
1847,TAS,Advanced Personnel Management,Oatlands,3,https://apm.net.au/individuals/disability-employment-services,
1848,TAS,Lifestyle Solutions,North Hobart,1,,
1849,TAS,Lifestyle Solutions,Rosny,1,,
1850,TAS,Lifestyle Solutions,Triabunna,1,,
1851,TAS,Lifestyle Solutions,Huonville,1,,
1852,TAS,Lifestyle Solutions,Nubeena,1,,
1853,TAS,Lifestyle Solutions,Swansea,1,,
1854,TAS,Lifestyle Solutions,Cygnet,1,,
1855,TAS,MAX Employment,Hobart,3,,
1856,TAS,MAX Employment,Bridgewater,4,,
1857,TAS,MAX Employment,Huonville,1,,
1858,TAS,The ORS Group,Hobart,3,,
1859,TAS,The ORS Group,Huonville,New Site,,
1860,TAS,WISE Employment Ltd,Hobart,5,,
1861,TAS,WISE Employment Ltd,Sorell,4,,
1862,TAS,WISE Employment Ltd,New Norfolk,3,,
1863,TAS,WISE Employment Ltd,Huonville,2,,
1864,TAS,WISE Employment Ltd,Gagebrook,3,,
1865,TAS,WISE Employment Ltd,Rokeby,4,,
1866,TAS,Advanced Personnel Management,Launceston,2,https://apm.net.au/individuals/disability-employment-services,
1867,TAS,Advanced Personnel Management,St Helens,1,https://apm.net.au/individuals/disability-employment-services,
1868,TAS,Advanced Personnel Management,Scottsdale,5,https://apm.net.au/individuals/disability-employment-services,
1869,TAS,Advanced Personnel Management,Whitemark,2,https://apm.net.au/individuals/disability-employment-services,
1870,TAS,Epic Employment Service Inc,Launceston,1,,
1871,TAS,MAX Employment,Launceston,2,,
1872,TAS,MAX Employment,Scottsdale,2,,
1873,TAS,MAX Employment,St Helens,1,,
1874,TAS,MAX Employment,St Marys,1,,
1875,TAS,MAX Employment,George Town,2,,
1876,TAS,MAX Employment,Whitemark,2,,
1877,TAS,WISE Employment Ltd,Launceston,5,,
1878,TAS,WISE Employment Ltd,George Town,3,,
1879,TAS,WISE Employment Ltd,Scottsdale,5,,
1880,TAS,MAX Employment,Launceston,2,,
1881,TAS,MAX Employment,St Helens,1,,
1882,TAS,MAX Employment,Scottsdale,1,,
1883,TAS,MAX Employment,St Marys,2,,
1884,TAS,MAX Employment,Whitemark,2,,
1885,TAS,Multiple Solutions,Launceston,2,,
1886,TAS,The ORS Group,Launceston,2,,
1887,TAS,The ORS Group,Deloraine,2,,
1888,TAS,The ORS Group,George Town,2,,
1889,TAS,The ORS Group,St Helens,2,,
1890,TAS,WISE Employment Ltd,Launceston,4,,
1891,TAS,WISE Employment Ltd,George Town,3,,
1892,TAS,WISE Employment Ltd,Scottsdale,2,,
1893,TAS,WISE Employment Ltd,Campbell Town,3,,
1894,TAS,WISE Employment Ltd,Deloraine,2,,
1895,TAS,Advanced Personnel Management,Burnie,3,https://apm.net.au/individuals/disability-employment-services,
1896,TAS,Advanced Personnel Management,Devonport,4,https://apm.net.au/individuals/disability-employment-services,
1897,TAS,Advanced Personnel Management,Smithton,5,https://apm.net.au/individuals/disability-employment-services,
1898,TAS,Advanced Personnel Management,Queenstown,3,https://apm.net.au/individuals/disability-employment-services,
1899,TAS,Advanced Personnel Management,Currie,4,https://apm.net.au/individuals/disability-employment-services,
1900,TAS,MAX Employment,Devonport,2,,
1901,TAS,MAX Employment,Burnie,3,,
1902,TAS,MAX Employment,Zeehan,2,,
1903,TAS,MAX Employment,Queenstown,2,,
1904,TAS,MAX Employment,Strahan,2,,
1905,TAS,MAX Employment,Smithton,2,,
1906,TAS,MAX Employment,King Island,2,,
1907,TAS,Mission Australia Employment Services,Devonport,3,,
1908,TAS,Mission Australia Employment Services,Burnie,3,,
1909,TAS,Mission Australia Employment Services,Smithton,3,,
1910,TAS,Mission Australia Employment Services,Queenstown,3,,
1911,TAS,Advanced Personnel Management,Devonport,5,https://apm.net.au/individuals/disability-employment-services,
1912,TAS,Advanced Personnel Management,Burnie,4,https://apm.net.au/individuals/disability-employment-services,
1913,TAS,Advanced Personnel Management,Smithton,3,https://apm.net.au/individuals/disability-employment-services,
1914,TAS,Advanced Personnel Management,Queenstown,1,https://apm.net.au/individuals/disability-employment-services,
1915,TAS,Advanced Personnel Management,Currie,4,https://apm.net.au/individuals/disability-employment-services,
1916,TAS,Epic Employment Service Inc,Burnie,4,,
1917,TAS,Epic Employment Service Inc,Devonport,4,,
1918,TAS,WISE Employment Ltd,Devonport,5,,
1919,TAS,WISE Employment Ltd,Burnie,4,,
1920,TAS,WISE Employment Ltd,Ulverstone,5,,
1921,TAS,WISE Employment Ltd,Queenstown,5,,
1922,TAS,WISE Employment Ltd,Smithton,3,,
1923,VIC,Advanced Personnel Management,Sale,1,https://apm.net.au/individuals/disability-employment-services,
1924,VIC,Advanced Personnel Management,Bairnsdale,4,https://apm.net.au/individuals/disability-employment-services,
1925,VIC,Advanced Personnel Management,Lakes Entrance,3,https://apm.net.au/individuals/disability-employment-services,
1926,VIC,Advanced Personnel Management,Yarram,1,https://apm.net.au/individuals/disability-employment-services,
1927,VIC,Advanced Personnel Management,Orbost,3,https://apm.net.au/individuals/disability-employment-services,
1928,VIC,Advanced Personnel Management,Maffra,3,https://apm.net.au/individuals/disability-employment-services,
1929,VIC,Advanced Personnel Management,Mallacoota,3,https://apm.net.au/individuals/disability-employment-services,
1930,VIC,Advanced Personnel Management,Ensay,3,https://apm.net.au/individuals/disability-employment-services,
1931,VIC,Advanced Personnel Management,Sale,2,https://apm.net.au/individuals/disability-employment-services,
1932,VIC,Advanced Personnel Management,Bairnsdale,3,https://apm.net.au/individuals/disability-employment-services,
1933,VIC,Advanced Personnel Management,Lakes Entrance,3,https://apm.net.au/individuals/disability-employment-services,
1934,VIC,Advanced Personnel Management,Yarram,3,https://apm.net.au/individuals/disability-employment-services,
1935,VIC,Advanced Personnel Management,Maffra,3,https://apm.net.au/individuals/disability-employment-services,
1936,VIC,Advanced Personnel Management,Mallacoota,3,https://apm.net.au/individuals/disability-employment-services,
1937,VIC,Advanced Personnel Management,Orbost,3,https://apm.net.au/individuals/disability-employment-services,
1938,VIC,Advanced Personnel Management,Ensay,3,https://apm.net.au/individuals/disability-employment-services,
1939,VIC,Mission Australia Employment Services,Bairnsdale,2,,
1940,VIC,Mission Australia Employment Services,Sale,1,,
1941,VIC,Mission Australia Employment Services,Lakes Entrance,1,,
1942,VIC,Advanced Personnel Management,Sale,3,https://apm.net.au/individuals/disability-employment-services,
1943,VIC,Advanced Personnel Management,Bairnsdale,4,https://apm.net.au/individuals/disability-employment-services,
1944,VIC,Advanced Personnel Management,Lakes Entrance,2,https://apm.net.au/individuals/disability-employment-services,
1945,VIC,Advanced Personnel Management,Maffra,2,https://apm.net.au/individuals/disability-employment-services,
1946,VIC,Advanced Personnel Management,Yarram,3,https://apm.net.au/individuals/disability-employment-services,
1947,VIC,Advanced Personnel Management,Orbost,3,https://apm.net.au/individuals/disability-employment-services,
1948,VIC,Work Solutions Gippsland Pty Ltd,Sale,2,,
1949,VIC,Work Solutions Gippsland Pty Ltd,Bairnsdale,4,,
1950,VIC,Work Solutions Gippsland Pty Ltd,Yarram,2,,
1951,VIC,Work Solutions Gippsland Pty Ltd,Lakes Entrance,2,,
1952,VIC,Work Solutions Gippsland Pty Ltd,Orbost,1,,
1953,VIC,Work Solutions Gippsland Pty Ltd,Mallacoota,3,,
1954,VIC,Work Solutions Gippsland Pty Ltd,Swifts Creek,3,,
1955,VIC,The Personnel Group Ltd,Shepparton,3,,
1956,VIC,The Personnel Group Ltd,Echuca,3,,
1957,VIC,The Personnel Group Ltd,Yarrawonga,1,,
1958,VIC,The Personnel Group Ltd,Kyabram,2,,
1959,VIC,The Personnel Group Ltd,Cobram,2,,
1960,VIC,The Personnel Group Ltd,Mathoura,3,,
1961,VIC,WDEA Works,Shepparton,4,,
1962,VIC,WDEA Works,Echuca,3,,
1963,VIC,WDEA Works,Cobram,3,,
1964,VIC,CVGT Australia,Shepparton,3,,
1965,VIC,CVGT Australia,Cobram,3,,
1966,VIC,CVGT Australia,Echuca,3,,
1967,VIC,CVGT Australia,Kyabram,3,,
1968,VIC,CVGT Australia,Numurkah,3,,
1969,VIC,CVGT Australia,Yarrawonga,3,,
1970,VIC,The Personnel Group Ltd,Shepparton,3,,
1971,VIC,The Personnel Group Ltd,Echuca,3,,
1972,VIC,The Personnel Group Ltd,Yarrawonga,1,,
1973,VIC,The Personnel Group Ltd,Kyabram,5,,
1974,VIC,The Personnel Group Ltd,Cobram,2,,
1975,VIC,The Personnel Group Ltd,Mathoura,3,,
1976,VIC,Worktrainers,Shepparton,1,,
1977,VIC,Worktrainers,Echuca,2,,
1978,VIC,Worktrainers,Kyabram,1,,
1979,VIC,Advanced Personnel Management,Albury,4,https://apm.net.au/individuals/disability-employment-services,
1980,VIC,Advanced Personnel Management,Wodonga,3,https://apm.net.au/individuals/disability-employment-services,
1981,VIC,Advanced Personnel Management,Beechworth,3,https://apm.net.au/individuals/disability-employment-services,
1982,VIC,Advanced Personnel Management,Corryong,3,https://apm.net.au/individuals/disability-employment-services,
1983,VIC,Advanced Personnel Management,Tallangatta,3,https://apm.net.au/individuals/disability-employment-services,
1984,VIC,Advanced Personnel Management,Walwa,3,https://apm.net.au/individuals/disability-employment-services,
1985,VIC,Advanced Personnel Management,Eskdale,3,https://apm.net.au/individuals/disability-employment-services,
1986,VIC,Advanced Personnel Management,Cudgewa,3,https://apm.net.au/individuals/disability-employment-services,
1987,VIC,OCTEC,Albury,3,https://www.yellowpages.com.au/nsw/windsor/octec-disability-employment-service-14882798-listing.html,
1988,VIC,OCTEC,Wodonga,3,https://www.yellowpages.com.au/nsw/windsor/octec-disability-employment-service-14882798-listing.html,
1989,VIC,OCTEC,Corryong,3,https://www.yellowpages.com.au/nsw/windsor/octec-disability-employment-service-14882798-listing.html,
1990,VIC,OCTEC,Beechworth,3,https://www.yellowpages.com.au/nsw/windsor/octec-disability-employment-service-14882798-listing.html,
1991,VIC,CVGT Australia,Wodonga,3,,
1992,VIC,CVGT Australia,Albury,2,,
1993,VIC,CVGT Australia,Beechworth,3,,
1994,VIC,CVGT Australia,Corryong,3,,
1995,VIC,CVGT Australia,Walwa,3,,
1996,VIC,CVGT Australia,Tallangatta,3,,
1997,VIC,The Personnel Group Ltd,Wodonga,3,,
1998,VIC,The Personnel Group Ltd,Lavington,3,,
1999,VIC,The Personnel Group Ltd,Albury,3,,
2000,VIC,The Personnel Group Ltd,Beechworth,3,,
2001,VIC,The Personnel Group Ltd,Corryong,3,,
2002,VIC,The Personnel Group Ltd,Walwa,3,,
2003,VIC,The Personnel Group Ltd,Eskdale,3,,
2004,VIC,The Personnel Group Ltd,Tallangatta,3,,
2005,VIC,Worktrainers,Albury,2,,
2006,VIC,Worktrainers,Wodonga,3,,
2007,VIC,Advanced Personnel Management,Warragul,3,https://apm.net.au/individuals/disability-employment-services,
2008,VIC,Advanced Personnel Management,Morwell,3,https://apm.net.au/individuals/disability-employment-services,
2009,VIC,Advanced Personnel Management,Traralgon,3,https://apm.net.au/individuals/disability-employment-services,
2010,VIC,Advanced Personnel Management,Wonthaggi,2,https://apm.net.au/individuals/disability-employment-services,
2011,VIC,Advanced Personnel Management,Cowes,1,https://apm.net.au/individuals/disability-employment-services,
2012,VIC,Advanced Personnel Management,Leongatha,2,https://apm.net.au/individuals/disability-employment-services,
2013,VIC,Advanced Personnel Management,Moe,3,https://apm.net.au/individuals/disability-employment-services,
2014,VIC,Advanced Personnel Management,Drouin,3,https://apm.net.au/individuals/disability-employment-services,
2015,VIC,Advanced Personnel Management,Foster,3,https://apm.net.au/individuals/disability-employment-services,
2016,VIC,Advanced Personnel Management,Inverloch,3,https://apm.net.au/individuals/disability-employment-services,
2017,VIC,Advanced Personnel Management,Churchill,3,https://apm.net.au/individuals/disability-employment-services,
2018,VIC,Advanced Personnel Management,Neerim South,3,https://apm.net.au/individuals/disability-employment-services,
2019,VIC,MAX Employment,Warragul,3,,
2020,VIC,MAX Employment,Moe,1,,
2021,VIC,MAX Employment,Morwell,3,,
2022,VIC,MAX Employment,Wonthaggi,3,,
2023,VIC,MAX Employment,Traralgon,2,,
2024,VIC,MAX Employment,Leongatha,4,,
2025,VIC,MAX Employment,Foster,3,,
2026,VIC,MAX Employment,Cowes,3,,
2027,VIC,MAX Employment,Morwell,2,,
2028,VIC,MAX Employment,Leongatha,5,,
2029,VIC,Advanced Personnel Management,Morwell,3,https://apm.net.au/individuals/disability-employment-services,
2030,VIC,Advanced Personnel Management,Warragul,5,https://apm.net.au/individuals/disability-employment-services,
2031,VIC,Advanced Personnel Management,Traralgon,3,https://apm.net.au/individuals/disability-employment-services,
2032,VIC,Advanced Personnel Management,Moe,2,https://apm.net.au/individuals/disability-employment-services,
2033,VIC,Advanced Personnel Management,Wonthaggi,2,https://apm.net.au/individuals/disability-employment-services,
2034,VIC,Advanced Personnel Management,Cowes,5,https://apm.net.au/individuals/disability-employment-services,
2035,VIC,Advanced Personnel Management,Leongatha,2,https://apm.net.au/individuals/disability-employment-services,
2036,VIC,Advanced Personnel Management,Churchill,4,https://apm.net.au/individuals/disability-employment-services,
2037,VIC,Advanced Personnel Management,Drouin,4,https://apm.net.au/individuals/disability-employment-services,
2038,VIC,Advanced Personnel Management,Neerim South,4,https://apm.net.au/individuals/disability-employment-services,
2039,VIC,Advanced Personnel Management,Foster,4,https://apm.net.au/individuals/disability-employment-services,
2040,VIC,Advanced Personnel Management,Inverloch,4,https://apm.net.au/individuals/disability-employment-services,
2041,VIC,MAX Employment,Morwell,1,,
2042,VIC,MAX Employment,Warragul,2,,
2043,VIC,MAX Employment,Wonthaggi,3,,
2044,VIC,MAX Employment,Leongatha,3,,
2045,VIC,Work Solutions Gippsland Pty Ltd,Traralgon,3,,
2046,VIC,Work Solutions Gippsland Pty Ltd,Moe,3,,
2047,VIC,Work Solutions Gippsland Pty Ltd,Wonthaggi,3,,
2048,VIC,Work Solutions Gippsland Pty Ltd,Morwell,2,,
2049,VIC,Work Solutions Gippsland Pty Ltd,Warragul,3,,
2050,VIC,Work Solutions Gippsland Pty Ltd,Leongatha,2,,
2051,VIC,Work Solutions Gippsland Pty Ltd,San Remo,3,,
2052,VIC,Work Solutions Gippsland Pty Ltd,Cowes,1,,
2053,VIC,Advanced Personnel Management,Wangaratta,5,https://apm.net.au/individuals/disability-employment-services,
2054,VIC,Advanced Personnel Management,Seymour,3,https://apm.net.au/individuals/disability-employment-services,
2055,VIC,Advanced Personnel Management,Benalla,3,https://apm.net.au/individuals/disability-employment-services,
2056,VIC,Advanced Personnel Management,Broadford,5,https://apm.net.au/individuals/disability-employment-services,
2057,VIC,Advanced Personnel Management,Yea,5,https://apm.net.au/individuals/disability-employment-services,
2058,VIC,Advanced Personnel Management,Myrtleford,3,https://apm.net.au/individuals/disability-employment-services,
2059,VIC,Advanced Personnel Management,Mansfield,4,https://apm.net.au/individuals/disability-employment-services,
2060,VIC,Advanced Personnel Management,Rutherglen,1,https://apm.net.au/individuals/disability-employment-services,
2061,VIC,Advanced Personnel Management,Marysville,4,https://apm.net.au/individuals/disability-employment-services,
2062,VIC,The Personnel Group Ltd,Wangaratta,3,,
2063,VIC,The Personnel Group Ltd,Benalla,4,,
2064,VIC,The Personnel Group Ltd,Seymour,2,,
2065,VIC,The Personnel Group Ltd,Wallan,1,,
2066,VIC,The Personnel Group Ltd,Kilmore,1,,
